project_id,name,domain,github_repo,ecosystem,package,homepage,description,state,license
technology.dataeggs,Eclipse DataEggs,eclipse.org,,,,https://www.eclipse.org/dataeggs,"Eclipse DataEggs provides datasets related to the Eclipse forge and development of Eclipse projects.
The datasets provided include:

Mailing lists (full mboxes and csv extracts) hosted at the Eclipse.",Archived,Eclipse Public License 2.0
technology.datagrid,Eclipse DataGrid,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.datagrid,"The Eclipse DataGrid project delivers a high-performance, distributed, in-memory data processing layer for Java applications. Built upon the robust foundation of EclipseStore, Eclipse DataGrid extends",Incubating,Eclipse Public License 2.0
technology.dataplane-core,Eclipse Data Plane Core,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataplane-core,"The Eclipse Data Plane Core project provides:

Data plane SDKs for Go, Java, .NET, Rust, and Typescript. Other languages may be added in the future based on community feedback.
A Rust-based data plane",Incubating,Apache Software License 2.0
technology.dataplane-signaling,Eclipse Data Plane Signaling ,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataplane-signaling,"Data Plane Signaling will consist of the following:
- A protocol state machine definition- JSON message types and schemas- HTTP RESTful APIs
The initial specification proposal is here: https://github.",Incubating,Apache Software License 2.0
technology.dataspace-cap,Eclipse Conformity Assessment Policy and Credential Profile,eclipse-dataspace-cap.github.io,,,,https://eclipse-dataspace-cap.github.io/,The Eclipse Conformity Assessment Policy and Credential Profile defines a specification for expressing and verifying policies through verifiable credentials and conformity assessment vocabularies (ISO,Incubating,Eclipse Public License 2.0
technology.dataspace-dcp,Eclipse Dataspace Decentralized Claims Protocol,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataspace-dcp,The Eclipse Dataspace Decentralized Claims Protocol (DCP) defines an interoperable overlay to the Dataspace Protocol (DSP) Specifications for conveying organizational identities and establishing trust,Incubating,Apache Software License 2.0
technology.dataspace-drp,Eclipse Data Rights Policies Profile (DRP),projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataspace-drp,"Trust forms the basis for any data exchange transactions to occur. However, the control and transfer as well as claims protocols are trust agnostic and they are expected to connect to (one or multiple",Incubating,Apache Software License 2.0
technology.dataspace-protocol-base,Eclipse Dataspace Protocol,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataspace-protocol-base,"The Eclipse Dataspace Protocol is used in the context of data spaces as described and defined in the subsequent sections with the purpose to support interoperability. In this context, the...",Incubating,Apache Software License 2.0
technology.dataspacetck,Eclipse Dataspace TCK,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dataspacetck,The Eclipse Dataspace TCK will consist of a modular test harness that can be extended to verify multiple Dataspace protocols and standards. The core framework is written in Java but can verify...,Incubating,Apache Software License 2.0
technology.deeplearning4j,Eclipse Deeplearning4j,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.deeplearning4j,The goal of Eclipse Deeplearning4j is to provide a core set of components for building applications that incorporate AI. AI products within an enterprise often have a wider scope than just machine...,Incubating,Apache Software License 2.0
technology.disuko,Eclipse Disuko,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.disuko,Eclipse Disuko focuses on consuming SBOMs and the resulting actions based on their assessment. It is not meant to produce SBOMs from source code since that is well-supported already by other projects.,Incubating,Apache Software License 2.0
technology.dltk,Eclipse Dynamic Languages Toolkit,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.dltk,"The Eclipse Dynamic Languages Toolkit (DLTK) is a tool for vendors, researchers, and end-users who rely on dynamic languages. DLTK is comprised of a set of extensible frameworks designed to reduce the",Regular,Eclipse Public License 2.0
technology.docks,Eclipse Docks,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.docks,"Eclipse Docks is a modular, extensible web application framework for building desktop-like applications. It provides:

Application and extension loader: Dynamic app registration and lifecycle...",Incubating,Eclipse Public License 2.0
technology.drops,Eclipse DROPS,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.drops,"DevOps is the industry response to the challenge of application availability. It helps businesses respond rapidly to market changes, accelerating the delivery of high-quality software updates to users",Archived,Eclipse Public License 2.0
technology.ease,Eclipse Advanced Scripting Environment (Eclipse EASE™),eclipse.org,,,,http://www.eclipse.org/ease,"Eclipse EASE™ allows the execution of script code (using scripting languages such as JS, Python, ...) within the context of the Eclipse Platform/RCP. As they are running in the same JRE as Eclipse...",Incubating,Eclipse Public License 2.0
technology.eclemma,Eclipse EclEmma,eclemma.org,,,,http://eclemma.org/,"Eclipse EclEmma is a Java code coverage tool for the Eclipse IDE.
It brings code coverage analysis directly into the Eclipse IDE workbench:

Fast develop/test cycle: Launches from within the workbench",Regular,Eclipse Public License 2.0
technology.edc,Eclipse Dataspace Components,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.edc,"Eclipse Dataspace Components (EDC)
A dataspace is both a multi-organizational agreement and a supporting technical infrastructure that enables data sharing between two or more participants...",Incubating,Apache Software License 2.0
technology.efbt,Eclipse Free BIRD Tools,eclipse.dev,eclipse-efbt/efbt,,,https://eclipse.dev/efbt/index.html,"By providing open-source tools for the BIRD project , the Eclipse Free BIRD Tools™ project hopes to remove barriers to understanding, contribution, trial, and adoption of the BIRD.
The artefacts...",Incubating,Eclipse Public License 2.0
technology.efxclipse,Eclipse e(fx)clipse,eclipse.org,,,,https://www.eclipse.org/efxclipse/index.html,The Eclipse e(fx)clipse™ project provides tooling and runtime components that help developers create JavaFX applications.,Regular,Eclipse Public License 1.0
technology.egerrit,Eclipse EGerrit,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.egerrit,"The purpose of this project is to provide a set of Eclipse plug-ins that provide code review capabilities in the Eclipse IDE.

Feature parity with the Gerrit 2.9 web front-end
Future proof integration",Regular,Eclipse Public License 1.0
technology.egit,Eclipse EGit: Git Integration for Eclipse,eclipse.org,,,,https://www.eclipse.org/egit/,"Eclipse EGit™ is the Git integration for Eclipse. Git is a distributed SCM, which means every developer has a full copy of all history of every revision of the code, making queries against the history",Regular,Eclipse Public License 2.0
technology.elogbook,Eclipse eLogbook@openK,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.elogbook,The digital logbook is the main source of information in the central network control unit (CNCU) for the manual logging of events and operations which are not recorded automatically in the control...,Archived,Eclipse Public License 1.0
technology.epf,Eclipse Process Framework Project,eclipse.org,,,,http://www.eclipse.org/epf,"There are two goals of the Eclipse Process Framework Project:

To provide an extensible framework and exemplary tools for software process engineering - method and process authoring, library...",Archived,Eclipse Public License 1.0
technology.ers,Eclipse Readability Studio,eclipse.dev,,,,https://eclipse.dev/ers/,"Eclipse Readability Studio is a desktop applications which provides:

over 50 readability formulas
grammar checking features
ability to analyze individual documents
ability to analyze batches of...",Incubating,Eclipse Public License 2.0
technology.escet,Eclipse ESCET (Supervisory Control Engineering Toolkit),eclipse.dev,,,,https://eclipse.dev/escet,"The Eclipse Supervisory Control Engineering Toolkit (Eclipse ESCET™) project provides a toolkit for the development of supervisory controllers in the Model-Based Systems Engineering (MBSE) paradigm.
H",Regular,The MIT License (MIT)
technology.examples,The Eclipse Examples Project,eclipse.org,,,,http://www.eclipse.org/examples,,Archived,Eclipse Public License 1.0
technology.furo,Eclipse Furo,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.furo,"Eclipse Furo strongly relies on open web standards which results in increasing speed, robustness and compatibility for applications based on Furo.  
Eclipse Furo provides:

components for the...",Incubating,The MIT License (MIT)
technology.g-eclipse,g-Eclipse Technology Project,eclipse.org,,,,http://www.eclipse.org/geclipse/,g-Eclipse is a framework that allows users and developers to access Computing Grids and Cloud Computing resources in a unified way. The framework itself is independent from a certain Grid middleware..,Archived,Eclipse Public License 1.0
technology.gef3d,Graphical Editing Framework 3D,eclipse.org,,,,http://www.eclipse.org/gef3d,"GEF3D is an Eclipse GEF extension bringing 3D to diagram editing. That is with GEF3D you can create 3D diagrams, 2D diagrams and combine 3D with 2D diagrams. GEF3D extends GEF by providing 3D enabled.",Archived,Eclipse Public License 1.0
technology.golo,Eclipse Golo™,golo-lang.org,eclipse/golo-lang,,,http://golo-lang.org,"Eclipse Golo™ is a dynamically-typed programming language for the Java Virtual Machine. Golo is largely interoperable with Java and other JVM languages (e.g., numeric types are boxing classes from...",Archived,Eclipse Public License 2.0
technology.graphene,Eclipse Graphene,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.graphene,"The goal of Eclipse Graphene™ is to make AI and machine learning accessible to a wide audience by creating an extensible catalog of reusable solutions, sourced from a variety of AI toolkits and...",Incubating,Apache Software License 2.0
technology.handly,Eclipse Handly™,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.handly,"The Eclipse Handly™ project provides basic building blocks for handle-based models, with an emphasis on language-specific source code models of the underlying Eclipse workspace. It allows creating...",Regular,Eclipse Public License 2.0
technology.higgins,Eclipse Higgins,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.higgins,"The heart of the Higgins project is an active client called a selector--a personal identity manager based on a visual card-wallet metaphor. These cards are called information cards, or i-cards.
A...",Archived,Eclipse Public License 1.0
technology.hudson,Eclipse Hudson,eclipse.org,,,,http://www.eclipse.org/hudson/,"Eclipse Hudson is a continuous integration (CI) tool written in Java, which runs in a servlet container, such as Apache Tomcat or the GlassFish application server. It supports SCM tools including CVS.",Archived,Eclipse Public License 1.0
technology.iceoryx,Eclipse iceoryx,iceoryx.io,,,,http://iceoryx.io/,"In domains like automotive, robotics or gaming, a huge amount of data must be transferred between different parts of the system. If these parts are actually different processes on a POSIX based...",Regular,Apache Software License 2.0
technology.ide4edu,IDE for Education,eclipse.org,,,,http://www.eclipse.org/ide4edu,The Eclipse IDE for Education is a version of Eclipse streamlined specifically for use by university and college students. The environment provides support for programming languages that are commonly.,Archived,Eclipse Public License 1.0
technology.imagen,Eclipse ImageN,,eclipse-imagen/imagen,,,entity:node/13089,"The Eclipse ImageN project provides an extensible, on-demand image processing library with no artificial restrictions on raster size or number of bands.
Eclipse ImageN provides:

High performance Pure",Incubating,Apache Software License 2.0
technology.imp,The IDE Meta-tooling Platform,eclipse.org,,,,http://www.eclipse.org/imp/,,Archived,Eclipse Public License 1.0
technology.iottestware,Eclipse IoT-Testware,projects.eclipse.org,eclipse-iottestware/iottestware,,,https://projects.eclipse.org/projects/technology.iottestware,"It is the aim of the project to supply a rich set of TTCN-3 test suites and test cases for IoT technologies to enable developers in setting up a comprehensive test environment of their own, if needed.",Incubating,Eclipse Public License 1.0
technology.jbom,Eclipse jbom,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.jbom,"Every software project ideally should create a Software Bill of Materials (SBOM) and make it available to the public, so that people know the exact version and other details about libraries leveraged.",Incubating,Apache Software License 2.0
technology.jemo,Eclipse Jemo - Cloud Application Runtime,projects.eclipse.org,eclipse/jemo,,,https://projects.eclipse.org/projects/technology.jemo,Eclipse Jemo aims to deliver a true multi-cloud FaaS implementation for JVM based languages. Jemo which is built to take advantage of Kubernetes provides the same event driven development pattern that,Archived,Eclipse Public License 2.0
technology.jgit,Eclipse JGit: Java implementation of Git,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.jgit,"Eclipse JGit™ is a pure Java implementation of the Git version control system. Git is a distributed SCM, which means every developer has a full copy of all history of every revision of the code...",Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.jifa,Eclipse Jifa,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.jifa,"Jifa stands for ""Java Issues Finding Assistant"". This project originated from an internal system that was designed to improve the efficiency of diagnosing Java heap related issues that occurred in the",Incubating,Eclipse Public License 2.0
technology.jnosql,Eclipse JNoSQL,jnosql.org,,,,http://jnosql.org,"Eclipse JNoSQL is a compatible implementation of the Jakarta NoSQL specification, a Java framework that streamlines the integration of Java applications with NoSQL databases.
 
Goals

Increase...",Incubating,Apache Software License 2.0
technology.jubula,Eclipse Jubula Functional Testing Tool,eclipse.org,,,,http://www.eclipse.org/jubula/,"Eclipse Jubula provides functional GUI testing support for Java and HTML applications. It further provides an anchor point for a broader testing scope including requirements analysis, code coverage of",Archived,Eclipse Public License 1.0
technology.justj,Eclipse JustJ,eclipse.org,,,,https://www.eclipse.org/justj/,Eclipse JustJ™ provides fully-functional Java runtimes that can be redistributed by Eclipse Projects.  The form in which these are made available is intended to make these easily consumable. As such..,Incubating,Eclipse Public License 2.0
technology.koneki,Koneki,eclipse.org,,,,http://www.eclipse.org/koneki,"The purpose of this project is to provide Machine-to-Machine solutions developers with tools easing the development, simulation, testing/debugging and deployment of such solutions.",Archived,Eclipse Public License 1.0
technology.kudeco,Eclipse KuDECO,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.kudeco,"Eclipse KuDECO is an open-source Kubernetes-oriented framework designed to enable intelligent, adaptive orchestration of containerised applications across highly dynamic and distributed edge-cloud...",Incubating,Apache Software License 2.0
technology.lemminx,Eclipse LemMinX,projects.eclipse.org,eclipse-lemminx/lemminx,,,https://projects.eclipse.org/projects/technology.lemminx,"LemMinX provides an implementation of the LSP for XML, written in Java, and based on the Eclipse LSP4J framework.
It implements most of the language server protocol features to provide XML editing...",Incubating,Eclipse Public License 2.0
technology.lmos,Eclipse LMOS,eclipse.dev,,,,https://eclipse.dev/lmos,The Eclipse LMOS project (Language Model Operating System) is essentially a platform for building and running AI systems that can handle complex tasks. Imagine it like an operating system for your...,Incubating,Apache Software License 2.0
technology.lsat,Eclipse LSAT,eclipse.org,,,,https://www.eclipse.org/lsat/,The Eclipse LSAT™ project provides a toolkit for the early design of (mechatronics-intense) flexible manufacturing system development adhering to the MBSE paradigm. It enables the specification of the,Incubating,Eclipse Public License 2.0
technology.lsp4e,Eclipse LSP4E,projects.eclipse.org,eclipse-lsp4e/lsp4e,,,https://projects.eclipse.org/projects/technology.lsp4e,The project includes the necessary code to integrate any language server (conforming to the Language Server Protocol specification) or Debug Adapter (conforming to the Debug Adapter Protocol) in the..,Incubating,Eclipse Public License 1.0
technology.lsp4j,Eclipse LSP4J,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.lsp4j,Eclipse LSP4J™ is a Java implementation of VSCode's language server protocol and debug adapter protocol intended to be consumed by tools and language servers and debug adapters implemented in Java.,Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.lsp4jakarta,"Eclipse LSP4Jakarta, the Language Server for Jakarta EE",projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.lsp4jakarta,A language server implementation based on the Language Server Protocol for the Jakarta EE programming model.  This LSP4Jakarta (Language Server for Jakarta EE) will provide core language support...,Incubating,Eclipse Public License 2.0
technology.lsp4mp,Eclipse LSP4MP - Language Server for MicroProfile,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.lsp4mp,A language server implementation based on the Language Server Protocol for MicroProfile programming model.  This Language Server for MicroProfile (LSP4MP) will provide core language support...,Incubating,Apache Software License 2.0
technology.lyo,Eclipse Lyo,projects.eclipse.org,eclipse-lyo/lyo,,,https://projects.eclipse.org/projects/technology.lyo,The Eclipse Lyo™ project is focused on providing an SDK to enable adoption of OSLC specifications. OSLC (Open Services for Lifecycle Collaboration) is an open community dedicated to reducing barriers.,Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.m2e,Eclipse Maven Integration - m2eclipse,eclipse.dev,,,,https://eclipse.dev/m2e/,"The goal of the Eclipse m2e/m2eclipse™ project is to provide a first-class Apache Maven support in the Eclipse IDE, making it easier to edit Maven's pom.xml, run a build from the IDE and much more...",Regular,Eclipse Public License 2.0
technology.m2e.m2e-wtp,Eclipse Maven Integration for Web Tools Platform,eclipse.org,,,,http://www.eclipse.org/m2e-wtp/,"The Eclipse Maven Integration for WTP project, also known as m2e-wtp, provides a tight integration between Maven Integration for Eclipse (m2e) and the Eclipse Web Tools Project (WTP). m2e-wtp provides",Archived,Eclipse Public License 1.0
technology.mbeddr,Eclipse Mbeddr,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.mbeddr,"Eclipse mbeddr provides a fully featured IDE for C, arbitrary extensions of C and any other language developed in mbeddr. The system is structured into layers and concerns.

Implementation Concern
The",Archived,Eclipse Public License 1.0
technology.mdmweb,Eclipse MDM@WEB,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.mdmweb,Eclipse MDM@WEB includes multiple components for handling measured data. These components are structured to allow for high re-usability of core components like the communication with the ODS server or,Archived,Eclipse Public License 1.0
technology.microprofile,MicroProfile®,microprofile.io,,,,http://www.microprofile.io,"The MicroProfile® project is aimed at optimizing Enterprise Java for the microservices architecture.
Many innovative ""microservice"" Enterprise Java environments and frameworks already exist in the...",Regular,Apache Software License 2.0
technology.n4js,Eclipse N4JS,eclipse.org,eclipse-n4js/n4js,,,https://www.eclipse.org/n4js,"N4JS adds a static type system similar to that of Java to ECMAScript 2015. This type system supports nominal and structural typing, in both cases supporting generics similar to that of Java 8. In...",Incubating,Eclipse Public License 1.0
technology.nebula,Eclipse Nebula - Supplemental Widgets for SWT,eclipse.org,,,,http://www.eclipse.org/nebula/,Eclipse Nebula is a place where different Eclipse-Projects and Independent developers collaborate on building Custom SWT widgets and reuseable UI-Components useable in UI-Applications built using SWT.,Regular,Eclipse Public License 2.0
technology.nebula.incubator,Eclipse Nebula Incubator,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.nebula.incubator,,Incubating,Eclipse Public License 1.0
technology.nebula.nattable,Eclipse Nebula NatTable,eclipse.dev,,,,https://eclipse.dev/nattable,"Eclipse NatTable™ is a powerful and flexible SWT table/grid widget that is built to handle very large data sets, real-time updates, dynamic styling, and more.
NatTable is a subproject of the Eclipse..",Regular,Eclipse Public License 2.0
technology.ogee,Eclipse Ogee,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.ogee,Eclipse Ogee provides Eclipse Platform-based developer tools for the provisioning and consumption of OData services regardless of the service provisioning platform and service consuming technology. It,Archived,Eclipse Public License 1.0
technology.omr,Eclipse OMR,eclipse.org,,,,http://www.eclipse.org/omr,The Eclipse OMR project consists of a highly integrated set of open source C and C++ components that can be used to build robust language runtimes that will support many different hardware and...,Incubating,Apache Software License 2.0
technology.openj9,Eclipse OpenJ9,eclipse.org,,,,http://www.eclipse.org/openj9,"Eclipse OpenJ9™ is a high performance, enterprise calibre, flexibly licensed, openly governed cross platform Java Virtual Machine (JVM) extending and augmenting the runtime technology components from.",Incubating,Apache Software License 2.0
technology.openk-coremodules,Eclipse openK Core Modules,openkonsequenz.de,,,,https://www.openkonsequenz.de/,"This project will be the collection of all core modules that are implemented within the scope of openKONSEQUENZ.
A core module in our definition is not directly affected by users, in contrast to user.",Incubating,Eclipse Public License 2.0
technology.openk-platform,Eclipse openK platform,eclipse.org,,,,https://www.eclipse.org/openk-platform/,"The purpose of the Eclipse openK Platform is to consolidate Energy and Water Infrastructure Software (EWIS) onto a shared technical platform, to define open interfaces and reduce or optimize...",Archived,Eclipse Public License 1.0
technology.openk-usermodules,Eclipse openK User Modules,openkonsequenz.de,,,,https://www.openkonsequenz.de/,"The project starts with the module Feed-In Management (""Last- und Einspeisemanagement"") based on the German Electricity Feed-In Act. The future demand for electric energy is to be adapted to the...",Incubating,Eclipse Public License 2.0
technology.os-gov,Eclipse OS-Gov,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.os-gov,"The Eclipse OS-Gov project provides guidelines and best practices for the governance and management of open source projects. Developed by recognised open source experts, it covers a wide range of...",Incubating,Apache Software License 2.0
technology.osbp,Eclipse Open Standard Business Platform,eclipse.org,,,,https://www.eclipse.org/osbp/,"The Open Standard Business Platform (OSBP) comprises a model-based, no-code, low-code high-code (full-code) software factory composed of extensible frameworks, tools and runtime environments for...",Incubating,Eclipse Public License 1.0
technology.oscano,Eclipse Oscano,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.oscano,"Eclipse Oscano project aims to develop and distribute a complete software composition analysis solution installable on cloud, local server or workstation environment. 
Main use cases of Oscano include",Archived,Eclipse Public License 2.0
technology.osee,Eclipse Open System Engineering Environment,eclipse.dev,,,,https://eclipse.dev/osee/,The Eclipse Open System Engineering Environment™ (OSEE) project provides a tightly integrated environment supporting lean principles across a product's full life-cycle in the context of an overall...,Incubating,Eclipse Public License 2.0
technology.osgi,OSGi® Specification Project,osgi.org,osgi/osgi,,,https://www.osgi.org,"The OSGi® Specification Project is an open source initiative to create new, and evolve existing, software specifications, implementations of those specifications, and Technology Compatibility Kits...",Incubating,Apache Software License 2.0
technology.osgi-technology,OSGi® Technology Project,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.osgi-technology,The OSGi® Technology Project hosts open source OSGi technology projects which are adjacent to the OSGi Specification Project but don't produce OSGi specifications or TCKs for OSGi specifications. Such,Incubating,Apache Software License 2.0
technology.osilk,Eclipse OSILK,eclipse.dev,,,,https://eclipse.dev/osilk,"Eclipse OSILK is an open source project providing modular, high-quality training material and resources about Open Source and InnerSource, from basic to advanced concepts, aiming at educating in...",Incubating,Creative Commons Attribution 4.0 (International) License
technology.package-drone,Eclipse Package Drone,eclipse.org,eclipse/packagedrone,,,https://eclipse.org/package-drone/,"Eclipse Package Drone™ is a software artifact repository where OSGi™ bundles are first class citizens. The basic idea is, that through some process, be it a build or some manual upload, OSGi bundles..",Archived,Eclipse Public License 1.0
technology.packager,Eclipse Packager,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.packager,The Eclipse Packager™ project offers a set of core functionality to work with RPM and Debian package files in plain Java. This functionality is offered in simple JAR variant to create your own...,Incubating,Eclipse Public License 2.0
technology.packaging,Eclipse Packaging Project,eclipse.org,,,,http://www.eclipse.org/epp/,"The objectives of the Eclipse Packaging project™ is to create entry level downloads based on defined profiles. The project defined and created the EPP downloads of Java Developer, Java for Enterprise.",Regular,Eclipse Public License 2.0
technology.packaging.mpc,Eclipse Marketplace Client,eclipse.org,,,,http://www.eclipse.org/mpc,"The Eclipse Marketplace Client™ provides a rich client for installing solutions listed on Eclipse Marketplace. MPC provides a workflow for finding and installing solutions, layering on top of the...",Regular,Eclipse Public License 2.0
technology.packaging.rtp,Eclipse Runtime Packaging Project,eclipse.org,,,,http://eclipse.org/rtp,"Using existing EclipseRT technologies, the Eclipse RT Packaging project will create one or more EPP-like packages for setting up a runtime platform for different platforms and architectures. These...",Archived,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.paneval,Eclipse PanEval,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.paneval,"Eclipse PanEval is an open-source large model evaluation platform and framework, designed to establish scientific, impartial, and open evaluation benchmarks, methodologies, and toolsets. It...",Incubating,Apache Software License 2.0
technology.pass,Eclipse Public Access Submission System (PASS),eclipse-pass.org,,,,https://eclipse-pass.org/,"The Public Access Submission System (PASS) is an open source platform designed to assist researchers in complying with the access guidelines, policies, and requirements of funders and academic...",Incubating,Apache Software License 2.0
technology.passage,Eclipse Passage,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.passage,"Eclipse Passage 4.1.0 is available!
The Eclipse Passage™ project aims to provide rich and easily adaptable capabilities to declare and control licensing constraints.
The usage story starts in...",Regular,Apache Software License 2.0
technology.picasso,Eclipse Picasso: A free open-source visualizer for Convolutional Neural Networks,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.picasso,Picasso is a free open-source (Eclipse Public License) web application written in Python for rendering standard visualizations useful for training convolutional neural networks. Picasso ships with...,Archived,Eclipse Public License 1.0
technology.plato,Eclipse Plato,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.plato,Eclipse Plato is the project where the community collaborates to manage the OSPO.Zone website and the associated body of knowledge. The project uses Hugo and markdown to lower the barrier to entry for,Incubating,Creative Commons Attribution 4.0 (International) License
technology.pwkilt,Eclipse Patchwork Kilt,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.pwkilt,The Eclipse Patchwork Kilt blueprint aims to demonstrate how data centres can meet the zero-waste industry goals for circularity with over 90% dematerialisation. It will also showcase how solutions...,Archived,Creative Commons Attribution 4.0 (International) License
technology.qrisp,Eclipse Qrisp,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.qrisp,Qrisp is a high-level programming language for working with quantum computers. Qrisp is designed to enable programmers to write complex quantum algorithms with the ease of a modern day programming...,Incubating,Eclipse Public License 2.0
technology.quneiform,Eclipse Quneiform,eclipse.dev,,,,https://eclipse.dev/quneiform/,"Eclipse Quneiform offers support for analyzing C/C++, Java, and C# source code to identify internationalization (i18n) issues. Additionally, Eclipse Quneiform assists in reviewing and pseudo...",Incubating,Eclipse Public License 2.0
technology.rcptt,Eclipse RCP Testing Tool,eclipse.dev,,,,https://eclipse.dev/rcptt/,Eclipse RCP Testing Tool allows create and execute test cases for Eclipse-based applications with minimal effort. The minimal required configuration of applications under test is as simple as browsing,Regular,Eclipse Public License 1.0
technology.rdf4j,Eclipse RDF4J,rdf4j.org,,,,http://rdf4j.org/,"Eclipse RDF4J™ is an RDF (Resource Description Framework) Java framework. It provides functionality for efficient and scalable parsing, storage, querying, and reasoning with RDF data, and a vendor...",Regular,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.recommenders,Eclipse Code Recommenders,eclipse.org,,,,http://www.eclipse.org/recommenders/,"Application frameworks have become an integral part of today's software development - this is hardly surprising given their promised benefits such as reduced costs, higher quality, and shorter time to",Archived,Eclipse Public License 1.0
technology.recommenders.incubator,Code Recommenders Incubator,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.recommenders.incubator,,Archived,Eclipse Public License 1.0
technology.reddeer,Eclipse RedDeer,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.reddeer,The Eclipse RedDeer™ project is an extensible framework used for development of automated SWT/Eclipse tests which interacts with application’s user interface. RedDeer provides the PageObjects API for.,Archived,Eclipse Public License 2.0
technology.remus,Eclipse Remus,eclipse.org,,,,http://www.eclipse.org/remus,"Eclipse Remus is your personal assistant recording your thoughts, interesting media and everything interesting you see. If you want to store your nodes, managing your photos videos or audio files...",Archived,Eclipse Public License 1.0
technology.repairnator,Eclipse Repairnator,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.repairnator,"The goal of Repairnator is to be the reference open-source platform for automated repair. All kinds of repair are considered: test failure repair, compilation error repair, static warning repair, etc.",Incubating,The MIT License (MIT)
technology.rtsc,Eclipse Real-Time Software Components,eclipse.org,,,,http://www.eclipse.org/rtsc/,The Eclipse Real-Time Software Components (RTSC) project provides foundational tools and low-level runtime content to enable component-based development using the C language targeting all embedded...,Archived,Eclipse Distribution License 1.0 (BSD-3-Clause)
technology.sailing-analytics,Eclipse Azimuth Sailing Analytics,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.sailing-analytics,"The Eclipse Azimuth Sailing Analytics, formerly known as the ""SAP Sailing Analytics,"" offers a solution for portraying and analyzing sailing regattas, supporting training scenarios, and powering the..",Incubating,Apache Software License 2.0
technology.sapphire,Eclipse Sapphire,eclipse.org,,,,http://www.eclipse.org/sapphire/,"Eclipse Sapphire is a user interface development framework that improves productivity. Instead of focusing on individual widgets, layouts and data binding, the developers focus on modeling the...",Archived,Eclipse Public License 1.0
technology.scava,Eclipse SCAVA,crossminer.org,,,,https://www.crossminer.org/,Software engineers spend most of their time learning to understand the software they maintain or depend on (or will depend on). The goal of this learning process is to support decision-making. In this,Incubating,Eclipse Public License 2.0
technology.scout,Eclipse Scout,eclipse.org,,,,http://www.eclipse.org/scout,"Eclipse Scout™ is a one-stop framework with straight concepts, a strong application model and a versatile UI. It enables you to develop professional software in Java or TypeScript.
 
To get started...",Regular,Eclipse Public License 1.0
technology.sealman,Eclipse SEALMAN,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.sealman,"Eclipse SEALMAN is an open-source project born from the collaboration of machine builders, offering a comprehensive suite of building blocks for intelligent machines. At its core, Eclipse SEALMAN...",Incubating,Apache Software License 2.0
